image,original_split,sample_kind,scene_group,assigned_split,objects,class_counts
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,6,"[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop3.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,6,"[0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD15_3_crop4.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop1.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_1_crop3.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop1.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop3.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD16_2_crop4.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop3.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,6,"[0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop5.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_1_crop6.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD5_2_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD6_1_crop1.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD6_1_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD6_2_crop1.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD6_2_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD6_2_crop4.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD6_3_crop1.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD6_3_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD7_2_crop1.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop1.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop2.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop3.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,2,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/01-PAN-20250407-456-304-L00000100050-CCD7_3_crop6.jpg,train,official,sat:01-pan-20250407-456-304-l00000100050,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD1_2_crop1.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_1_crop2.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_1_crop3.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_1_crop4.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_1_crop5.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_1_crop6.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_1_crop7.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_2_crop1.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_2_crop2.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_2_crop4.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_2_crop6.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_2_crop7.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_2_crop9.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD2_3_crop1.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop10.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop11.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop12.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop3.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop5.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop6.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop7.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop8.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_1_crop9.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,5,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_2_crop1.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_2_crop2.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD3_2_crop3.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_1_crop1.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop1.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop2.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop3.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop4.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,5,"[0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop5.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop6.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop7.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop8.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-302-L00000000225-CCD4_2_crop9.jpg,train,official,sat:02-pan-20250321-455-302-l00000000225,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD13_4_crop1.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD13_4_crop3.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD13_4_crop4.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD13_4_crop5.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,4,"[0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD13_4_crop6.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD13_5_crop1.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD13_5_crop2.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD13_5_crop3.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD14_4_crop1.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD14_4_crop2.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,2,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD14_5_crop1.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD15_4_crop1.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,3,"[0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
/root/autodl-tmp/TZB2026_RS-CalYOLO26x/data_v2/images/train/02-PAN-20250321-455-304-L00000000227-CCD16_3_crop1.jpg,train,official,sat:02-pan-20250321-455-304-l00000000227,validation,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
